id,ligand_name,binding_site,cuda_setup_s,rest_setup_s,total_setup_s,job_wait_s,job_duration_s,run_time_s,processing_time_s,run_plus_processing_s,shutdown_s,gpu_memory_mb
5608,ADBBMN.xaa_ligand_07-Model38-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5616,ADBBMN.xaa_ligand_07-Model39-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5596,ADBBMN.xaa_ligand_07-Model4-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5623,ADBBMN.xaa_ligand_07-Model40-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5592,ADBBMN.xaa_ligand_07-Model41-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5594,ADBBMN.xaa_ligand_07-Model42-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5570,ADBBMN.xaa_ligand_07-Model43-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5629,ADBBMN.xaa_ligand_07-Model44-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5632,ADBBMN.xaa_ligand_07-Model45-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5588,ADBBMN.xaa_ligand_07-Model46-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5611,ADBBMN.xaa_ligand_07-Model47-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5618,ADBBMN.xaa_ligand_07-Model48-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5617,ADBBMN.xaa_ligand_07-Model49-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5626,ADBBMN.xaa_ligand_07-Model5-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5575,ADBBMN.xaa_ligand_07-Model50-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5614,ADBBMN.xaa_ligand_07-Model51-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5602,ADBBMN.xaa_ligand_07-Model52-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5599,ADBBMN.xaa_ligand_07-Model53-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5613,ADBBMN.xaa_ligand_07-Model54-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5585,ADBBMN.xaa_ligand_07-Model55-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5586,ADBBMN.xaa_ligand_07-Model56-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5589,ADBBMN.xaa_ligand_07-Model57-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5622,ADBBMN.xaa_ligand_07-Model58-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5612,ADBBMN.xaa_ligand_07-Model59-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5609,ADBBMN.xaa_ligand_07-Model6-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5628,ADBBMN.xaa_ligand_07-Model60-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5578,ADBBMN.xaa_ligand_07-Model61-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5587,ADBBMN.xaa_ligand_07-Model62-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5579,ADBBMN.xaa_ligand_07-Model63-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5584,ADBBMN.xaa_ligand_07-Model64-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5619,ADBBMN.xaa_ligand_07-Model7-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5601,ADBBMN.xaa_ligand_07-Model8-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5630,ADBBMN.xaa_ligand_07-Model9-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
972,ADBBMN.xaa_ligand_08-Model1-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
992,ADBBMN.xaa_ligand_08-Model10-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
1011,ADBBMN.xaa_ligand_08-Model11-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
986,ADBBMN.xaa_ligand_08-Model12-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
1012,ADBBMN.xaa_ligand_08-Model13-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
994,ADBBMN.xaa_ligand_08-Model14-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
962,ADBBMN.xaa_ligand_08-Model15-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
1014,ADBBMN.xaa_ligand_08-Model16-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
977,ADBBMN.xaa_ligand_08-Model17-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
968,ADBBMN.xaa_ligand_08-Model18-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
981,ADBBMN.xaa_ligand_08-Model19-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
991,ADBBMN.xaa_ligand_08-Model2-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
993,ADBBMN.xaa_ligand_08-Model20-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
985,ADBBMN.xaa_ligand_08-Model21-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
967,ADBBMN.xaa_ligand_08-Model22-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
969,ADBBMN.xaa_ligand_08-Model23-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
1008,ADBBMN.xaa_ligand_08-Model24-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
1019,ADBBMN.xaa_ligand_08-Model25-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
1022,ADBBMN.xaa_ligand_08-Model26-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
1002,ADBBMN.xaa_ligand_08-Model27-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
1007,ADBBMN.xaa_ligand_08-Model28-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
1004,ADBBMN.xaa_ligand_08-Model29-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
1015,ADBBMN.xaa_ligand_08-Model3-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
982,ADBBMN.xaa_ligand_08-Model30-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
987,ADBBMN.xaa_ligand_08-Model31-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
973,ADBBMN.xaa_ligand_08-Model32-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
1017,ADBBMN.xaa_ligand_08-Model33-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
970,ADBBMN.xaa_ligand_08-Model34-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
971,ADBBMN.xaa_ligand_08-Model35-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
1000,ADBBMN.xaa_ligand_08-Model36-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
1005,ADBBMN.xaa_ligand_08-Model37-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
1020,ADBBMN.xaa_ligand_08-Model38-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
980,ADBBMN.xaa_ligand_08-Model39-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
1024,ADBBMN.xaa_ligand_08-Model4-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
974,ADBBMN.xaa_ligand_08-Model40-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
976,ADBBMN.xaa_ligand_08-Model41-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
1003,ADBBMN.xaa_ligand_08-Model42-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
1009,ADBBMN.xaa_ligand_08-Model43-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
963,ADBBMN.xaa_ligand_08-Model44-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
964,ADBBMN.xaa_ligand_08-Model45-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
1021,ADBBMN.xaa_ligand_08-Model46-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
975,ADBBMN.xaa_ligand_08-Model47-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
988,ADBBMN.xaa_ligand_08-Model48-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
979,ADBBMN.xaa_ligand_08-Model49-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
989,ADBBMN.xaa_ligand_08-Model5-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
966,ADBBMN.xaa_ligand_08-Model50-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
990,ADBBMN.xaa_ligand_08-Model51-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
996,ADBBMN.xaa_ligand_08-Model52-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
998,ADBBMN.xaa_ligand_08-Model53-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
984,ADBBMN.xaa_ligand_08-Model54-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
1018,ADBBMN.xaa_ligand_08-Model55-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
999,ADBBMN.xaa_ligand_08-Model56-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
1013,ADBBMN.xaa_ligand_08-Model57-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
1006,ADBBMN.xaa_ligand_08-Model58-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
995,ADBBMN.xaa_ligand_08-Model59-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
965,ADBBMN.xaa_ligand_08-Model6-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
1001,ADBBMN.xaa_ligand_08-Model60-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
978,ADBBMN.xaa_ligand_08-Model61-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
997,ADBBMN.xaa_ligand_08-Model62-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
983,ADBBMN.xaa_ligand_08-Model63-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
961,ADBBMN.xaa_ligand_08-Model64-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
1023,ADBBMN.xaa_ligand_08-Model7-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
1010,ADBBMN.xaa_ligand_08-Model8-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
1016,ADBBMN.xaa_ligand_08-Model9-5i6x_edited,4,0.127244,0.039256,0.16649999999999998,0.536,0.226,0.812,0.049,0.8610000000000001,0.001349,76.07
9856,ADBBMN.xaa_ligand_09-Model1-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9821,ADBBMN.xaa_ligand_09-Model10-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9812,ADBBMN.xaa_ligand_09-Model11-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9814,ADBBMN.xaa_ligand_09-Model12-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9822,ADBBMN.xaa_ligand_09-Model13-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9819,ADBBMN.xaa_ligand_09-Model14-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9810,ADBBMN.xaa_ligand_09-Model15-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9844,ADBBMN.xaa_ligand_09-Model16-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9807,ADBBMN.xaa_ligand_09-Model17-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9845,ADBBMN.xaa_ligand_09-Model18-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9798,ADBBMN.xaa_ligand_09-Model19-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9797,ADBBMN.xaa_ligand_09-Model2-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9843,ADBBMN.xaa_ligand_09-Model20-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9827,ADBBMN.xaa_ligand_09-Model21-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9838,ADBBMN.xaa_ligand_09-Model22-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9811,ADBBMN.xaa_ligand_09-Model23-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9832,ADBBMN.xaa_ligand_09-Model24-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9842,ADBBMN.xaa_ligand_09-Model25-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9808,ADBBMN.xaa_ligand_09-Model26-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9847,ADBBMN.xaa_ligand_09-Model27-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9815,ADBBMN.xaa_ligand_09-Model28-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9830,ADBBMN.xaa_ligand_09-Model29-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9831,ADBBMN.xaa_ligand_09-Model3-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9837,ADBBMN.xaa_ligand_09-Model30-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9849,ADBBMN.xaa_ligand_09-Model31-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9793,ADBBMN.xaa_ligand_09-Model32-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9828,ADBBMN.xaa_ligand_09-Model33-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9804,ADBBMN.xaa_ligand_09-Model34-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9853,ADBBMN.xaa_ligand_09-Model35-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9836,ADBBMN.xaa_ligand_09-Model36-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9806,ADBBMN.xaa_ligand_09-Model37-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9829,ADBBMN.xaa_ligand_09-Model38-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9851,ADBBMN.xaa_ligand_09-Model39-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9848,ADBBMN.xaa_ligand_09-Model4-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9826,ADBBMN.xaa_ligand_09-Model40-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9809,ADBBMN.xaa_ligand_09-Model41-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9840,ADBBMN.xaa_ligand_09-Model42-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9816,ADBBMN.xaa_ligand_09-Model43-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9835,ADBBMN.xaa_ligand_09-Model44-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9801,ADBBMN.xaa_ligand_09-Model45-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9817,ADBBMN.xaa_ligand_09-Model46-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9834,ADBBMN.xaa_ligand_09-Model47-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9820,ADBBMN.xaa_ligand_09-Model48-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9852,ADBBMN.xaa_ligand_09-Model49-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9799,ADBBMN.xaa_ligand_09-Model5-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9854,ADBBMN.xaa_ligand_09-Model50-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9794,ADBBMN.xaa_ligand_09-Model51-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9818,ADBBMN.xaa_ligand_09-Model52-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9802,ADBBMN.xaa_ligand_09-Model53-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9796,ADBBMN.xaa_ligand_09-Model54-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9795,ADBBMN.xaa_ligand_09-Model55-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9850,ADBBMN.xaa_ligand_09-Model56-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9839,ADBBMN.xaa_ligand_09-Model57-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9841,ADBBMN.xaa_ligand_09-Model58-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9824,ADBBMN.xaa_ligand_09-Model59-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9825,ADBBMN.xaa_ligand_09-Model6-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9833,ADBBMN.xaa_ligand_09-Model60-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9803,ADBBMN.xaa_ligand_09-Model61-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9823,ADBBMN.xaa_ligand_09-Model62-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9805,ADBBMN.xaa_ligand_09-Model63-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9800,ADBBMN.xaa_ligand_09-Model64-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9813,ADBBMN.xaa_ligand_09-Model7-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9846,ADBBMN.xaa_ligand_09-Model8-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
9855,ADBBMN.xaa_ligand_09-Model9-5i6x_edited,4,0.125781,0.039679,0.16546,0.541,0.239,0.832,0.051,0.883,0.001541,76.32
1382,ADBBMN.xaa_ligand_10-Model1-5i6x_edited,4,0.128533,0.040291,0.168824,0.536,0.28,0.88,0.064,0.944,0.001458,76.07
1375,ADBBMN.xaa_ligand_10-Model10-5i6x_edited,4,0.128533,0.040291,0.168824,0.536,0.28,0.88,0.064,0.944,0.001458,76.07
1360,ADBBMN.xaa_ligand_10-Model11-5i6x_edited,4,0.128533,0.040291,0.168824,0.536,0.28,0.88,0.064,0.944,0.001458,76.07
1364,ADBBMN.xaa_ligand_10-Model12-5i6x_edited,4,0.128533,0.040291,0.168824,0.536,0.28,0.88,0.064,0.944,0.001458,76.07
1377,ADBBMN.xaa_ligand_10-Model13-5i6x_edited,4,0.128533,0.040291,0.168824,0.536,0.28,0.88,0.064,0.944,0.001458,76.07
1405,ADBBMN.xaa_ligand_10-Model14-5i6x_edited,4,0.128533,0.040291,0.168824,0.536,0.28,0.88,0.064,0.944,0.001458,76.07
1346,ADBBMN.xaa_ligand_10-Model15-5i6x_edited,4,0.128533,0.040291,0.168824,0.536,0.28,0.88,0.064,0.944,0.001458,76.07
1387,ADBBMN.xaa_ligand_10-Model16-5i6x_edited,4,0.128533,0.040291,0.168824,0.536,0.28,0.88,0.064,0.944,0.001458,76.07
